# Time [sec], X [m], Y [m], Theta [rad], LinVel [m/s], AngVel [rad/s]
2.039447, 1.173832, 0.009835, 0.007095, 0.000000, 0.000000
2.049455, 1.183784, 0.009905, 0.007026, 0.000000, 0.000000
2.059443, 1.203687, 0.010043, 0.006886, 0.000000, 0.000000
2.069452, 1.203687, 0.010043, 0.006886, 0.000000, 0.000000
2.079453, 1.213634, 0.010111, 0.006817, 0.000000, 0.000000
2.089843, 1.223631, 0.010179, 0.006728, 0.000000, 0.000000
2.099458, 1.233594, 0.010246, 0.006638, 0.000000, 0.000000
2.109481, 1.243480, 0.010311, 0.006546, 0.000000, 0.000000
2.119437, 1.253425, 0.010375, 0.006445, 0.000000, 0.000000
2.129444, 1.263372, 0.010439, 0.006334, 0.000000, 0.000000
2.139460, 1.273326, 0.010502, 0.006254, 0.000000, 0.000000
2.149454, 1.293220, 0.010625, 0.006135, 0.000000, 0.000000
2.159446, 1.293220, 0.010625, 0.006135, 0.000000, 0.000000
2.169440, 1.313125, 0.010746, 0.005986, 0.000000, 0.000000
2.179439, 1.313125, 0.010746, 0.005986, 0.000000, 0.000000
2.189466, 1.323071, 0.010805, 0.005905, 0.000000, 0.000000
2.199449, 1.333055, 0.010863, 0.005816, 0.000000, 0.000000
2.209441, 1.352917, 0.010977, 0.005634, 0.000000, 0.000000
2.219434, 1.362868, 0.011033, 0.005544, 0.000000, 0.000000
2.229441, 1.372822, 0.011087, 0.005464, 0.000000, 0.000000
2.239446, 1.382763, 0.011141, 0.005405, 0.000000, 0.000000
2.249456, 1.392719, 0.011195, 0.005335, 0.000000, 0.000000
2.259439, 1.392719, 0.011195, 0.005335, 0.000000, 0.000000
2.269436, 1.402666, 0.011248, 0.005265, 0.000000, 0.000000
2.279448, 1.412618, 0.011300, 0.005196, 0.000000, 0.000000
2.290123, 1.432735, 0.011403, 0.005041, 0.000000, 0.000000
2.299443, 1.442464, 0.011451, 0.004966, 0.000000, 0.000000
2.309447, 1.452411, 0.011500, 0.004875, 0.000000, 0.000000
2.319447, 1.462369, 0.011548, 0.004775, 0.000000, 0.000000
2.329443, 1.462369, 0.011548, 0.004775, 0.000000, 0.000000
2.339500, 1.482262, 0.011642, 0.004646, 0.000000, 0.000000
2.349449, 1.482262, 0.011642, 0.004646, 0.000000, 0.000000
2.359443, 1.502161, 0.011733, 0.004527, 0.000000, 0.000000
2.369440, 1.502161, 0.011733, 0.004527, 0.000000, 0.000000
2.379443, 1.512110, 0.011778, 0.004468, 0.000000, 0.000000
2.389478, 1.522062, 0.011822, 0.004398, 0.000000, 0.000000
2.399442, 1.532032, 0.011865, 0.004318, 0.000000, 0.000000
2.409450, 1.541961, 0.011908, 0.004238, 0.000000, 0.000000
2.419440, 1.561866, 0.011991, 0.004068, 0.000000, 0.000000
2.429442, 1.561866, 0.011991, 0.004068, 0.000000, 0.000000
2.439455, 1.581769, 0.012070, 0.003908, 0.000000, 0.000000
2.449449, 1.581769, 0.012070, 0.003908, 0.000000, 0.000000
2.459444, 1.601670, 0.012147, 0.003799, 0.000000, 0.000000
2.469460, 1.601670, 0.012147, 0.003799, 0.000000, 0.000000
2.479446, 1.611716, 0.012185, 0.003732, 0.000000, 0.000000
2.489446, 1.631512, 0.012257, 0.003590, 0.000000, 0.000000
2.499440, 1.631512, 0.012257, 0.003590, 0.000000, 0.000000
2.509481, 1.641460, 0.012292, 0.003520, 0.000000, 0.000000
2.519444, 1.661357, 0.012361, 0.003350, 0.000000, 0.000000
2.529448, 1.661357, 0.012361, 0.003350, 0.000000, 0.000000
2.539481, 1.681278, 0.012426, 0.003242, 0.000000, 0.000000
2.549436, 1.681278, 0.012426, 0.003242, 0.000000, 0.000000
2.559461, 1.691224, 0.012458, 0.003203, 0.000000, 0.000000
2.569438, 1.701268, 0.012490, 0.003146, 0.000000, 0.000000
2.579450, 1.721056, 0.012552, 0.003045, 0.000000, 0.000000
2.589439, 1.731001, 0.012582, 0.002986, 0.000000, 0.000000
2.599446, 1.731001, 0.012582, 0.002986, 0.000000, 0.000000
2.609444, 1.750900, 0.012640, 0.002846, 0.000000, 0.000000
2.619451, 1.760871, 0.012668, 0.002767, 0.000000, 0.000000
2.629485, 1.770804, 0.012695, 0.002707, 0.000000, 0.000000
2.639450, 1.770804, 0.012695, 0.002707, 0.000000, 0.000000
2.649440, 1.780823, 0.012722, 0.002670, 0.000000, 0.000000
2.659442, 1.790740, 0.012748, 0.002630, 0.000000, 0.000000
2.669437, 1.800656, 0.012774, 0.002591, 0.000000, 0.000000
2.679449, 1.810606, 0.012799, 0.002552, 0.000000, 0.000000
2.689445, 1.820624, 0.012825, 0.002505, 0.000000, 0.000000
2.699444, 1.840448, 0.012873, 0.002405, 0.000000, 0.000000
2.709487, 1.840448, 0.012873, 0.002405, 0.000000, 0.000000
2.719443, 1.850856, 0.012898, 0.002336, 0.000000, 0.000000
2.729446, 1.870299, 0.012942, 0.002196, 0.000000, 0.000000
2.739440, 1.870299, 0.012942, 0.002196, 0.000000, 0.000000
2.749445, 1.880276, 0.012964, 0.002147, 0.000000, 0.000000
2.759457, 1.900148, 0.013006, 0.002079, 0.000000, 0.000000
2.769464, 1.910100, 0.013026, 0.002051, 0.000000, 0.000000
2.779446, 1.920053, 0.013047, 0.002012, 0.000000, 0.000000
2.789446, 1.920053, 0.013047, 0.002012, 0.000000, 0.000000
2.799446, 1.930061, 0.013066, 0.001954, 0.000000, 0.000000
2.809452, 1.939957, 0.013085, 0.001894, 0.000000, 0.000000
2.819445, 1.959845, 0.013122, 0.001764, 0.000000, 0.000000
2.829449, 1.959845, 0.013122, 0.001764, 0.000000, 0.000000
2.839578, 1.979802, 0.013156, 0.001647, 0.000000, 0.000000
2.849441, 1.979802, 0.013156, 0.001647, 0.000000, 0.000000
2.859449, 1.989694, 0.013172, 0.001627, 0.000000, 0.000000
2.869435, 1.999642, 0.013188, 0.001599, 0.000000, 0.000000
2.879447, 2.009600, 0.013204, 0.001560, 0.000000, 0.000000
2.889439, 2.019681, 0.013219, 0.001525, 0.000000, 0.000000
2.899442, 2.029499, 0.013234, 0.001483, 0.000000, 0.000000
2.909446, 2.039438, 0.013249, 0.001433, 0.000000, 0.000000
2.919450, 2.049394, 0.013263, 0.001385, 0.000000, 0.000000
2.929444, 2.059459, 0.013276, 0.001328, 0.000000, 0.000000
2.939444, 2.069289, 0.013289, 0.001266, 0.000000, 0.000000
2.949478, 2.089192, 0.013314, 0.001209, 0.000000, 0.000000
2.960034, 2.089192, 0.013314, 0.001209, 0.000000, 0.000000
2.969510, 2.109089, 0.013337, 0.001162, 0.000000, 0.000000
2.979447, 2.109089, 0.013337, 0.001162, 0.000000, 0.000000
2.989441, 2.119037, 0.013349, 0.001134, 0.000000, 0.000000
2.999444, 2.138938, 0.013370, 0.001046, 0.000000, 0.000000
3.009445, 2.138938, 0.013370, 0.001046, 0.000000, 0.000000
3.019443, 2.148890, 0.013381, 0.000997, 0.000000, 0.000000
3.029441, 2.158839, 0.013390, 0.000937, 0.000000, 0.000000
3.039447, 2.168919, 0.013399, 0.000871, 0.000000, 0.000000
3.049544, 2.178757, 0.013408, 0.000809, 0.000000, 0.000000
3.059592, 2.198644, 0.013423, 0.000752, 0.000000, 0.000000
3.069114, 2.198644, 0.013423, 0.000752, 0.000000, 0.000000
3.079127, 2.207760, 0.013430, 0.000733, 0.000000, 0.000000
3.089703, 2.217221, 0.013437, 0.000713, 0.000000, 0.000000
3.099120, 2.227233, 0.013444, 0.000676, 0.000000, 0.000000
3.109130, 2.237118, 0.013450, 0.000646, 0.000000, 0.000000
3.119119, 2.247072, 0.013456, 0.000607, 0.000000, 0.000000
3.129125, 2.257143, 0.013462, 0.000561, 0.000000, 0.000000
3.139125, 2.266975, 0.013468, 0.000509, 0.000000, 0.000000
3.149129, 2.276915, 0.013472, 0.000460, 0.000000, 0.000000
3.159120, 2.286872, 0.013477, 0.000421, 0.000000, 0.000000
3.169132, 2.296820, 0.013481, 0.000413, 0.000000, 0.000000
3.179174, 2.306815, 0.013485, 0.000396, 0.000000, 0.000000
3.189123, 2.316715, 0.013489, 0.000377, 0.000000, 0.000000
3.199121, 2.327081, 0.013492, 0.000349, 0.000000, 0.000000
3.209124, 2.336614, 0.013496, 0.000320, 0.000000, 0.000000
3.219120, 2.346574, 0.013499, 0.000292, 0.000000, 0.000000
3.229121, 2.356545, 0.013501, 0.000254, 0.000000, 0.000000
3.239124, 2.366469, 0.013504, 0.000214, 0.000000, 0.000000
3.248405, 2.376615, 0.013506, 0.000191, 0.000000, 0.000000
3.258243, 2.386202, 0.013508, 0.000184, 0.000000, 0.000000
3.267945, 2.396190, 0.013509, 0.000177, 0.000000, 0.000000
3.277983, 2.406060, 0.013511, 0.000167, 0.000000, 0.000000
3.287927, 2.416009, 0.013513, 0.000149, 0.000000, 0.000000
3.297918, 2.425969, 0.013514, 0.000121, 0.000000, 0.000000
3.307942, 2.435917, 0.013515, 0.000093, 0.000000, 0.000000
3.317919, 2.445862, 0.013516, 0.000054, 0.000000, 0.000000
3.327927, 2.465763, 0.013516, -0.000034, 0.000000, 0.000000
3.337929, 2.465763, 0.013516, -0.000034, 0.000000, 0.000000
3.347924, 2.475715, 0.013516, -0.000062, 0.000000, 0.000000
3.357919, 2.485661, 0.013515, -0.000060, 0.000000, 0.000000
3.368133, 2.505556, 0.013514, -0.000076, 0.000000, 0.000000
3.377918, 2.505556, 0.013514, -0.000076, 0.000000, 0.000000
3.387921, 2.515510, 0.013513, -0.000094, 0.000000, 0.000000
3.397919, 2.525461, 0.013512, -0.000122, 0.000000, 0.000000
3.407924, 2.535415, 0.013510, -0.000140, 0.000000, 0.000000
3.417918, 2.545358, 0.013509, -0.000169, 0.000000, 0.000000
3.427937, 2.555306, 0.013507, -0.000197, 0.000000, 0.000000
3.437924, 2.565264, 0.013505, -0.000236, 0.000000, 0.000000
3.447917, 2.575213, 0.013502, -0.000254, 0.000000, 0.000000
3.457931, 2.585157, 0.013500, -0.000241, 0.000000, 0.000000
3.467918, 2.595152, 0.013498, -0.000238, 0.000000, 0.000000
3.478270, 2.605060, 0.013495, -0.000236, 0.000000, 0.000000
3.488263, 2.624958, 0.013490, -0.000262, 0.000000, 0.000000
3.497947, 2.624958, 0.013490, -0.000262, 0.000000, 0.000000
3.507923, 2.634903, 0.013488, -0.000281, 0.000000, 0.000000
3.517965, 2.654811, 0.013481, -0.000337, 0.000000, 0.000000
3.528141, 2.654811, 0.013481, -0.000337, 0.000000, 0.000000
3.537915, 2.664750, 0.013478, -0.000345, 0.000000, 0.000000
3.547921, 2.674749, 0.013475, -0.000342, 0.000000, 0.000000
3.557926, 2.684649, 0.013471, -0.000340, 0.000000, 0.000000
3.567908, 2.694603, 0.013468, -0.000338, 0.000000, 0.000000
3.577942, 2.714506, 0.013461, -0.000333, 0.000000, 0.000000
3.587919, 2.714506, 0.013461, -0.000333, 0.000000, 0.000000
3.597919, 2.724448, 0.013458, -0.000351, 0.000000, 0.000000
3.608289, 2.734397, 0.013454, -0.000369, 0.000000, 0.000000
3.617916, 2.744370, 0.013450, -0.000397, 0.000000, 0.000000
3.627919, 2.754297, 0.013446, -0.000426, 0.000000, 0.000000
3.637931, 2.764252, 0.013442, -0.000454, 0.000000, 0.000000
3.647541, 2.783772, 0.013433, -0.000459, 0.000000, 0.000000
3.657094, 2.783772, 0.013433, -0.000459, 0.000000, 0.000000
3.667050, 2.793250, 0.013429, -0.000458, 0.000000, 0.000000
3.677049, 2.803183, 0.013424, -0.000456, 0.000000, 0.000000
3.687045, 2.813130, 0.013419, -0.000464, 0.000000, 0.000000
3.697069, 2.823086, 0.013415, -0.000472, 0.000000, 0.000000
3.707046, 2.833027, 0.013410, -0.000490, 0.000000, 0.000000
3.717044, 2.843006, 0.013405, -0.000507, 0.000000, 0.000000
3.727040, 2.852939, 0.013400, -0.000526, 0.000000, 0.000000
3.737049, 2.862878, 0.013394, -0.000555, 0.000000, 0.000000
3.747045, 2.872826, 0.013389, -0.000562, 0.000000, 0.000000
3.757042, 2.892725, 0.013378, -0.000537, 0.000000, 0.000000
3.767044, 2.892725, 0.013378, -0.000537, 0.000000, 0.000000
3.777047, 2.902683, 0.013373, -0.000534, 0.000000, 0.000000
3.787048, 2.912631, 0.013367, -0.000542, 0.000000, 0.000000
3.797053, 2.922607, 0.013362, -0.000549, 0.000000, 0.000000
3.807046, 2.932538, 0.013356, -0.000558, 0.000000, 0.000000
3.817048, 2.942607, 0.013351, -0.000573, 0.000000, 0.000000
3.827059, 2.952425, 0.013345, -0.000594, 0.000000, 0.000000
3.837041, 2.962381, 0.013339, -0.000622, 0.000000, 0.000000
3.847047, 2.972324, 0.013333, -0.000630, 0.000000, 0.000000
3.857043, 2.982276, 0.013326, -0.000618, 0.000000, 0.000000
3.867040, 2.992240, 0.013320, -0.000604, 0.000000, 0.000000
3.877040, 3.002175, 0.013314, -0.000592, 0.000000, 0.000000
3.887049, 3.012129, 0.013309, -0.000589, 0.000000, 0.000000
3.897041, 3.022089, 0.013303, -0.000597, 0.000000, 0.000000
3.907072, 3.032028, 0.013297, -0.000605, 0.000000, 0.000000
3.917044, 3.042011, 0.013291, -0.000622, 0.000000, 0.000000
3.927047, 3.051928, 0.013284, -0.000641, 0.000000, 0.000000
3.937064, 3.061931, 0.013278, -0.000658, 0.000000, 0.000000
3.947051, 3.071831, 0.013271, -0.000636, 0.000000, 0.000000
3.957034, 3.081826, 0.013265, -0.000571, 0.000000, 0.000000
