# Time [sec], X [m], Y [m], Theta [rad], LinVel [m/s], AngVel [rad/s]
72.758974, 30.091740, 0.153750, 0.038293, 0.000000, 0.000000
72.858418, 30.157951, 0.158848, 0.115378, 0.000000, 0.000000
72.958179, 30.225458, 0.169391, 0.194245, 0.000000, 0.000000
73.057582, 30.301172, 0.187701, 0.280116, 0.000000, 0.000000
73.157072, 30.372963, 0.211529, 0.359806, 0.000000, 0.000000
73.257075, 30.437817, 0.238639, 0.431874, 0.000000, 0.000000
73.356574, 30.518565, 0.280215, 0.517400, 0.000000, 0.000000
73.456538, 30.596746, 0.328973, 0.596957, 0.000000, 0.000000
73.556759, 30.675749, 0.387434, 0.676979, 0.000000, 0.000000
73.655987, 30.749165, 0.450998, 0.748906, 0.000000, 0.000000
73.755628, 30.817776, 0.519388, 0.818352, 0.000000, 0.000000
73.855738, 30.889459, 0.601028, 0.881277, 0.000000, 0.000000
73.954894, 30.944187, 0.670914, 0.931327, 0.000000, 0.000000
74.054999, 31.005704, 0.757928, 0.978886, 0.000000, 0.000000
74.155078, 31.058471, 0.840151, 1.021488, 0.000000, 0.000000
74.254507, 31.111759, 0.931615, 1.063892, 0.000000, 0.000000
74.354278, 31.157560, 1.017472, 1.096244, 0.000000, 0.000000
74.453629, 31.201033, 1.105249, 1.124766, 0.000000, 0.000000
74.553783, 31.242815, 1.195638, 1.149533, 0.000000, 0.000000
74.653178, 31.281516, 1.284497, 1.170489, 0.000000, 0.000000
74.752549, 31.318737, 1.375070, 1.191079, 0.000000, 0.000000
74.851939, 31.353888, 1.465431, 1.208459, 0.000000, 0.000000
74.951312, 31.387934, 1.557197, 1.221983, 0.000000, 0.000000
75.050755, 31.420886, 1.649521, 1.233491, 0.000000, 0.000000
75.150307, 31.452533, 1.741257, 1.243302, 0.000000, 0.000000
75.249709, 31.486487, 1.842513, 1.251121, 0.000000, 0.000000
75.348938, 31.517199, 1.936360, 1.257851, 0.000000, 0.000000
75.449271, 31.546759, 2.028600, 1.262946, 0.000000, 0.000000
75.548618, 31.576172, 2.121719, 1.266565, 0.000000, 0.000000
75.648551, 31.605007, 2.213990, 1.269169, 0.000000, 0.000000
75.748625, 31.636850, 2.316688, 1.270922, 0.000000, 0.000000
75.848256, 31.665737, 2.410286, 1.271836, 0.000000, 0.000000
75.947449, 31.694270, 2.502936, 1.272188, 0.000000, 0.000000
76.046610, 31.722972, 2.596195, 1.272196, 0.000000, 0.000000
76.145923, 31.751487, 2.688780, 1.271825, 0.000000, 0.000000
76.245268, 31.782686, 2.789874, 1.270998, 0.000000, 0.000000
76.344832, 31.811403, 2.882657, 1.270272, 0.000000, 0.000000
76.444059, 31.840660, 2.976902, 1.269338, 0.000000, 0.000000
76.544055, 31.869348, 3.068998, 1.268348, 0.000000, 0.000000
76.644014, 31.898466, 3.162147, 1.267335, 0.000000, 0.000000
76.743870, 31.928231, 3.257036, 1.266379, 0.000000, 0.000000
76.843190, 31.960248, 3.358765, 1.265449, 0.000000, 0.000000
76.942433, 31.989663, 3.451955, 1.264687, 0.000000, 0.000000
77.041855, 32.019205, 3.545317, 1.264033, 0.000000, 0.000000
77.140989, 32.048416, 3.637431, 1.263398, 0.000000, 0.000000
77.241036, 32.080967, 3.739883, 1.262882, 0.000000, 0.000000
77.340322, 32.110625, 3.833072, 1.262462, 0.000000, 0.000000
77.439775, 32.140360, 3.926383, 1.262107, 0.000000, 0.000000
77.539126, 32.170082, 4.019569, 1.261935, 0.000000, 0.000000
77.638624, 32.200195, 4.113932, 1.261783, 0.000000, 0.000000
77.738050, 32.229996, 4.207257, 1.261595, 0.000000, 0.000000
77.837389, 32.259504, 4.299622, 1.261576, 0.000000, 0.000000
77.937618, 32.289182, 4.392504, 1.261510, 0.000000, 0.000000
78.037164, 32.318963, 4.485675, 1.261379, 0.000000, 0.000000
78.136734, 32.348610, 4.578398, 1.261371, 0.000000, 0.000000
78.236101, 32.381463, 4.681150, 1.261328, 0.000000, 0.000000
78.335891, 32.410810, 4.772915, 1.261181, 0.000000, 0.000000
78.436000, 32.440211, 4.864802, 1.261068, 0.000000, 0.000000
78.535876, 32.470229, 4.958593, 1.260943, 0.000000, 0.000000
78.635695, 32.499918, 5.051309, 1.260801, 0.000000, 0.000000
78.735679, 32.529626, 5.144008, 1.260524, 0.000000, 0.000000
78.835066, 32.562300, 5.245869, 1.260252, 0.000000, 0.000000
78.935254, 32.591873, 5.337956, 1.259857, 0.000000, 0.000000
79.035486, 32.621743, 5.430826, 1.259389, 0.000000, 0.000000
79.134664, 32.654408, 5.532202, 1.258848, 0.000000, 0.000000
79.233951, 32.684588, 5.625691, 1.258233, 0.000000, 0.000000
79.333242, 32.714957, 5.719544, 1.257442, 0.000000, 0.000000
79.432632, 32.745189, 5.812704, 1.256592, 0.000000, 0.000000
79.532031, 32.775478, 5.905774, 1.255669, 0.000000, 0.000000
79.631254, 32.805814, 5.998676, 1.254598, 0.000000, 0.000000
79.730543, 32.835962, 6.090648, 1.253410, 0.000000, 0.000000
79.830588, 32.869257, 6.191768, 1.251991, 0.000000, 0.000000
79.930112, 32.896934, 6.275444, 1.250699, 0.000000, 0.000000
80.030171, 32.931157, 6.378386, 1.249083, 0.000000, 0.000000
80.129807, 32.961855, 6.470258, 1.247484, 0.000000, 0.000000
80.230111, 32.993369, 6.564005, 1.245525, 0.000000, 0.000000
80.329944, 33.024934, 6.657278, 1.243513, 0.000000, 0.000000
80.429232, 33.056785, 6.750787, 1.241416, 0.000000, 0.000000
80.528602, 33.087913, 6.841505, 1.239185, 0.000000, 0.000000
80.627838, 33.120185, 6.934893, 1.236893, 0.000000, 0.000000
80.727096, 33.154962, 7.034690, 1.234010, 0.000000, 0.000000
80.826728, 33.186870, 7.125398, 1.231126, 0.000000, 0.000000
80.926503, 33.219761, 7.218029, 1.228006, 0.000000, 0.000000
81.026546, 33.253013, 7.310695, 1.224447, 0.000000, 0.000000
81.126660, 33.286684, 7.403464, 1.220811, 0.000000, 0.000000
81.225833, 33.320976, 7.496840, 1.216803, 0.000000, 0.000000
81.325153, 33.355401, 7.589373, 1.212374, 0.000000, 0.000000
81.425198, 33.390244, 7.681735, 1.207718, 0.000000, 0.000000
81.524541, 33.425248, 7.773185, 1.202671, 0.000000, 0.000000
81.623862, 33.459970, 7.862496, 1.197261, 0.000000, 0.000000
81.723392, 33.496018, 7.953682, 1.191320, 0.000000, 0.000000
81.822955, 33.535615, 8.052001, 1.184485, 0.000000, 0.000000
81.922178, 33.572376, 8.141527, 1.177780, 0.000000, 0.000000
82.021716, 33.609849, 8.230973, 1.170286, 0.000000, 0.000000
82.121091, 33.648401, 8.321025, 1.162228, 0.000000, 0.000000
82.220594, 33.691728, 8.419805, 1.152377, 0.000000, 0.000000
82.319890, 33.732087, 8.509372, 1.142244, 0.000000, 0.000000
82.420085, 33.773226, 8.598087, 1.130861, 0.000000, 0.000000
82.519838, 33.815339, 8.686212, 1.119053, 0.000000, 0.000000
82.619019, 33.858987, 8.774668, 1.105371, 0.000000, 0.000000
82.718440, 33.903152, 8.861010, 1.089977, 0.000000, 0.000000
82.817733, 33.949631, 8.948240, 1.071866, 0.000000, 0.000000
82.920762, 33.997246, 9.033535, 1.051375, 0.000000, 0.000000
83.020081, 34.049128, 9.121979, 1.028325, 0.000000, 0.000000
83.119825, 34.100390, 9.204610, 1.002037, 0.000000, 0.000000
83.219994, 34.159880, 9.294245, 0.967563, 0.000000, 0.000000
83.319936, 34.217234, 9.374200, 0.926341, 0.000000, 0.000000
83.419270, 34.277184, 9.450278, 0.880408, 0.000000, 0.000000
83.518495, 34.341501, 9.523608, 0.818199, 0.000000, 0.000000
83.617722, 34.408905, 9.591040, 0.752738, 0.000000, 0.000000
83.717836, 34.478559, 9.651859, 0.680584, 0.000000, 0.000000
83.817131, 34.555887, 9.709453, 0.598350, 0.000000, 0.000000
83.916409, 34.622480, 9.751321, 0.522714, 0.000000, 0.000000
84.016079, 34.683345, 9.783472, 0.448131, 0.000000, 0.000000
84.116189, 34.744228, 9.809991, 0.372331, 0.000000, 0.000000
84.216006, 34.802190, 9.830214, 0.299024, 0.000000, 0.000000
84.315642, 34.861100, 9.846021, 0.225058, 0.000000, 0.000000
84.415807, 34.922260, 9.857609, 0.149897, 0.000000, 0.000000
84.515071, 34.991770, 9.865181, 0.067080, 0.000000, 0.000000
84.614995, 35.055611, 9.867044, -0.008722, 0.000000, 0.000000
84.715027, 35.116899, 9.864385, -0.077389, 0.000000, 0.000000
84.814515, 35.191042, 9.855540, -0.160127, 0.000000, 0.000000
84.914222, 35.258717, 9.841959, -0.235077, 0.000000, 0.000000
85.013599, 35.333344, 9.820822, -0.316929, 0.000000, 0.000000
85.113686, 35.404240, 9.794543, -0.392456, 0.000000, 0.000000
85.213320, 35.473900, 9.762570, -0.467596, 0.000000, 0.000000
85.313267, 35.548171, 9.721422, -0.542817, 0.000000, 0.000000
85.413058, 35.624304, 9.671496, -0.616905, 0.000000, 0.000000
85.512554, 35.699161, 9.614145, -0.690673, 0.000000, 0.000000
85.611896, 35.771513, 9.549812, -0.760975, 0.000000, 0.000000
85.711084, 35.840018, 9.479998, -0.828025, 0.000000, 0.000000
85.810359, 35.903076, 9.407579, -0.880454, 0.000000, 0.000000
85.909966, 35.969156, 9.322649, -0.937069, 0.000000, 0.000000
86.010063, 36.020323, 9.250255, -0.974029, 0.000000, 0.000000
86.110039, 36.079179, 9.159231, -1.019682, 0.000000, 0.000000
86.209510, 36.133179, 9.066999, -1.061423, 0.000000, 0.000000
86.308870, 36.179506, 8.980859, -1.092255, 0.000000, 0.000000
86.408375, 36.222955, 8.894165, -1.119364, 0.000000, 0.000000
86.507626, 36.264530, 8.805651, -1.142565, 0.000000, 0.000000
86.607106, 36.304267, 8.716164, -1.163298, 0.000000, 0.000000
86.707430, 36.342080, 8.625977, -1.183910, 0.000000, 0.000000
86.806733, 36.378165, 8.535082, -1.201944, 0.000000, 0.000000
86.906068, 36.413472, 8.441855, -1.215300, 0.000000, 0.000000
87.005453, 36.446778, 8.350481, -1.226748, 0.000000, 0.000000
87.104670, 36.479160, 8.258596, -1.236304, 0.000000, 0.000000
87.204192, 36.513908, 8.157324, -1.244308, 0.000000, 0.000000
87.303716, 36.544976, 8.064395, -1.252107, 0.000000, 0.000000
87.403184, 36.575052, 7.972235, -1.257746, 0.000000, 0.000000
87.503025, 36.605161, 7.878504, -1.261914, 0.000000, 0.000000
87.602497, 36.634460, 7.786141, -1.265399, 0.000000, 0.000000
87.701967, 36.663806, 7.692725, -1.267156, 0.000000, 0.000000
87.801196, 36.693227, 7.598584, -1.268422, 0.000000, 0.000000
87.900766, 36.722118, 7.505806, -1.269466, 0.000000, 0.000000
88.000776, 36.751318, 7.411757, -1.270085, 0.000000, 0.000000
88.100610, 36.780483, 7.317586, -1.270682, 0.000000, 0.000000
88.199821, 36.809592, 7.223445, -1.271238, 0.000000, 0.000000
88.299463, 36.841235, 7.121127, -1.270506, 0.000000, 0.000000
88.398824, 36.867272, 7.037101, -1.270049, 0.000000, 0.000000
88.498755, 36.898521, 6.936485, -1.269165, 0.000000, 0.000000
88.598185, 36.927353, 6.843960, -1.268226, 0.000000, 0.000000
88.697516, 36.956281, 6.751430, -1.267347, 0.000000, 0.000000
88.797011, 36.988568, 6.648500, -1.266266, 0.000000, 0.000000
88.896250, 37.017924, 6.555242, -1.265398, 0.000000, 0.000000
88.995654, 37.047033, 6.463029, -1.264670, 0.000000, 0.000000
89.095074, 37.076316, 6.370495, -1.263933, 0.000000, 0.000000
89.195154, 37.106099, 6.276617, -1.263221, 0.000000, 0.000000
89.294526, 37.135480, 6.184218, -1.262693, 0.000000, 0.000000
89.393742, 37.165181, 6.090977, -1.262204, 0.000000, 0.000000
89.493639, 37.197510, 5.989676, -1.261647, 0.000000, 0.000000
89.593221, 37.226760, 5.898158, -1.261285, 0.000000, 0.000000
89.692414, 37.256542, 5.805062, -1.261077, 0.000000, 0.000000
89.791976, 37.286139, 5.712613, -1.260824, 0.000000, 0.000000
89.897593, 37.319033, 5.609945, -1.260632, 0.000000, 0.000000
89.997497, 37.349124, 5.516073, -1.260527, 0.000000, 0.000000
90.097332, 37.378572, 5.424235, -1.260414, 0.000000, 0.000000
90.196872, 37.408776, 5.330073, -1.260332, 0.000000, 0.000000
90.296710, 37.441578, 5.227833, -1.260326, 0.000000, 0.000000
90.396224, 37.471544, 5.134439, -1.260244, 0.000000, 0.000000
90.495756, 37.501805, 5.040162, -1.260169, 0.000000, 0.000000
90.595349, 37.531812, 4.946712, -1.260085, 0.000000, 0.000000
90.695357, 37.561621, 4.853915, -1.259946, 0.000000, 0.000000
90.795106, 37.591071, 4.762281, -1.259694, 0.000000, 0.000000
90.894472, 37.620750, 4.670014, -1.259424, 0.000000, 0.000000
90.993735, 37.653752, 4.567530, -1.259060, 0.000000, 0.000000
91.093871, 37.683722, 4.474581, -1.258648, 0.000000, 0.000000
91.193870, 37.713982, 4.380885, -1.258113, 0.000000, 0.000000
91.293168, 37.743953, 4.288257, -1.257626, 0.000000, 0.000000
91.392796, 37.777437, 4.184994, -1.256796, 0.000000, 0.000000
91.492254, 37.805094, 4.099924, -1.256095, 0.000000, 0.000000
91.591575, 37.838064, 3.998811, -1.255176, 0.000000, 0.000000
91.690826, 37.868767, 3.904950, -1.254139, 0.000000, 0.000000
91.790083, 37.898964, 3.812976, -1.253068, 0.000000, 0.000000
91.889402, 37.929576, 3.720110, -1.251725, 0.000000, 0.000000
91.989430, 37.960869, 3.625647, -1.249946, 0.000000, 0.000000
92.088852, 37.991834, 3.532730, -1.248362, 0.000000, 0.000000
92.189041, 38.022858, 3.440092, -1.246794, 0.000000, 0.000000
92.288348, 38.054392, 3.346482, -1.244735, 0.000000, 0.000000
92.387771, 38.085788, 3.253968, -1.242611, 0.000000, 0.000000
92.487503, 38.117184, 3.162073, -1.240191, 0.000000, 0.000000
92.586761, 38.149162, 3.069363, -1.237201, 0.000000, 0.000000
92.686950, 38.181306, 2.977005, -1.234455, 0.000000, 0.000000
92.786361, 38.213746, 2.884668, -1.231336, 0.000000, 0.000000
92.885995, 38.245963, 2.793933, -1.227958, 0.000000, 0.000000
92.985532, 38.285449, 2.683925, -1.224516, 0.000000, 0.000000
93.085658, 38.319117, 2.591229, -1.220275, 0.000000, 0.000000
93.185602, 38.352395, 2.500779, -1.216079, 0.000000, 0.000000
93.285643, 38.386122, 2.410321, -1.211828, 0.000000, 0.000000
93.385723, 38.420291, 2.319896, -1.207120, 0.000000, 0.000000
93.485774, 38.455273, 2.228625, -1.202303, 0.000000, 0.000000
93.586003, 38.490756, 2.137429, -1.197245, 0.000000, 0.000000
93.685943, 38.526878, 2.046156, -1.190644, 0.000000, 0.000000
93.785347, 38.563450, 1.955499, -1.183887, 0.000000, 0.000000
93.884541, 38.600708, 1.864946, -1.176951, 0.000000, 0.000000
93.984539, 38.646233, 1.756784, -1.167970, 0.000000, 0.000000
94.083929, 38.684583, 1.667747, -1.160161, 0.000000, 0.000000
94.183931, 38.723080, 1.580348, -1.151130, 0.000000, 0.000000
94.283586, 38.763522, 1.490954, -1.140229, 0.000000, 0.000000
94.382959, 38.804503, 1.403096, -1.128533, 0.000000, 0.000000
94.483019, 38.846354, 1.315996, -1.117319, 0.000000, 0.000000
94.582638, 38.890269, 1.227416, -1.103418, 0.000000, 0.000000
94.682185, 38.934558, 1.141295, -1.087455, 0.000000, 0.000000
94.782316, 38.984724, 1.047989, -1.066571, 0.000000, 0.000000
94.882348, 39.033271, 0.962115, -1.046035, 0.000000, 0.000000
94.982111, 39.083408, 0.877551, -1.024043, 0.000000, 0.000000
95.081585, 39.134395, 0.796134, -0.997291, 0.000000, 0.000000
95.180826, 39.188157, 0.715640, -0.966664, 0.000000, 0.000000
95.280298, 39.246018, 0.635289, -0.923750, 0.000000, 0.000000
95.379935, 39.313354, 0.550775, -0.871576, 0.000000, 0.000000
95.479118, 39.378690, 0.478020, -0.805334, 0.000000, 0.000000
95.579141, 39.448317, 0.410350, -0.734583, 0.000000, 0.000000
95.678539, 39.522219, 0.348748, -0.655233, 0.000000, 0.000000
95.777754, 39.597514, 0.295445, -0.575477, 0.000000, 0.000000
95.877054, 39.667839, 0.253594, -0.496642, 0.000000, 0.000000
95.976673, 39.732714, 0.221604, -0.417944, 0.000000, 0.000000
96.076385, 39.792630, 0.197754, -0.338813, 0.000000, 0.000000
96.176164, 39.858686, 0.177642, -0.251792, 0.000000, 0.000000
96.275964, 39.918726, 0.164673, -0.174089, 0.000000, 0.000000
96.375251, 39.981169, 0.156198, -0.095738, 0.000000, 0.000000
96.474826, 40.043843, 0.152636, -0.017888, 0.000000, 0.000000
96.574288, 40.110901, 0.154089, 0.060730, 0.000000, 0.000000
96.673778, 40.178374, 0.160864, 0.139387, 0.000000, 0.000000
96.773897, 40.247116, 0.173332, 0.218581, 0.000000, 0.000000
96.873874, 40.317426, 0.191931, 0.298578, 0.000000, 0.000000
96.973914, 40.389656, 0.217404, 0.378663, 0.000000, 0.000000
97.073056, 40.460357, 0.248830, 0.457292, 0.000000, 0.000000
97.172255, 40.536298, 0.290113, 0.537119, 0.000000, 0.000000
97.271626, 40.621382, 0.346010, 0.624231, 0.000000, 0.000000
97.371768, 40.697578, 0.405556, 0.702377, 0.000000, 0.000000
97.471320, 40.768705, 0.470188, 0.772041, 0.000000, 0.000000
97.570876, 40.836579, 0.541024, 0.839641, 0.000000, 0.000000
97.670159, 40.900505, 0.616412, 0.895255, 0.000000, 0.000000
97.769303, 40.959484, 0.694203, 0.946704, 0.000000, 0.000000
97.869166, 41.014844, 0.774625, 0.989067, 0.000000, 0.000000
97.969308, 41.067208, 0.858051, 1.031400, 0.000000, 0.000000
98.069007, 41.120656, 0.951784, 1.073052, 0.000000, 0.000000
98.168964, 41.166063, 1.038552, 1.103790, 0.000000, 0.000000
98.268505, 41.205071, 1.118395, 1.128453, 0.000000, 0.000000
98.368567, 41.250185, 1.217096, 1.154290, 0.000000, 0.000000
98.467954, 41.288124, 1.305288, 1.174719, 0.000000, 0.000000
98.567406, 41.328681, 1.405388, 1.196212, 0.000000, 0.000000
98.666639, 41.360514, 1.488260, 1.211839, 0.000000, 0.000000
98.766076, 41.397352, 1.588592, 1.225703, 0.000000, 0.000000
98.865981, 41.429816, 1.680465, 1.236298, 0.000000, 0.000000
98.965499, 41.460917, 1.771281, 1.244712, 0.000000, 0.000000
99.064974, 41.494798, 1.872759, 1.252299, 0.000000, 0.000000
99.164273, 41.525116, 1.965721, 1.258685, 0.000000, 0.000000
99.264430, 41.554880, 2.058662, 1.262890, 0.000000, 0.000000
99.363752, 41.584351, 2.151896, 1.266161, 0.000000, 0.000000
99.463870, 41.613836, 2.246095, 1.268590, 0.000000, 0.000000
99.563212, 41.642913, 2.339606, 1.269988, 0.000000, 0.000000
99.662354, 41.671516, 2.431956, 1.270798, 0.000000, 0.000000
99.761753, 41.700124, 2.524511, 1.271180, 0.000000, 0.000000
99.861885, 41.728951, 2.617835, 1.271149, 0.000000, 0.000000
99.961368, 41.757277, 2.709467, 1.270785, 0.000000, 0.000000
100.061541, 41.788851, 2.811384, 1.269949, 0.000000, 0.000000
100.161758, 41.820786, 2.914184, 1.269147, 0.000000, 0.000000
100.261161, 41.849892, 3.007572, 1.268191, 0.000000, 0.000000
100.360393, 41.879351, 3.101792, 1.267320, 0.000000, 0.000000
100.459581, 41.908830, 3.195794, 1.266485, 0.000000, 0.000000
100.559319, 41.938393, 3.289765, 1.265567, 0.000000, 0.000000
100.659067, 41.967653, 3.382507, 1.264855, 0.000000, 0.000000
100.758283, 41.997390, 3.476536, 1.264188, 0.000000, 0.000000
100.858118, 42.026538, 3.568488, 1.263528, 0.000000, 0.000000
100.957323, 42.055820, 3.660673, 1.263029, 0.000000, 0.000000
101.057245, 42.085960, 3.755417, 1.262598, 0.000000, 0.000000
101.156926, 42.115153, 3.847061, 1.262282, 0.000000, 0.000000
101.258821, 42.144873, 3.940269, 1.262007, 0.000000, 0.000000
101.358184, 42.177456, 4.042382, 1.261834, 0.000000, 0.000000
101.458364, 42.207514, 4.136539, 1.261687, 0.000000, 0.000000
101.558353, 42.237778, 4.231293, 1.261557, 0.000000, 0.000000
101.658335, 42.268054, 4.326073, 1.261592, 0.000000, 0.000000
101.758274, 42.298332, 4.420855, 1.261535, 0.000000, 0.000000
101.857504, 42.328390, 4.514919, 1.261458, 0.000000, 0.000000
101.957210, 42.357967, 4.607472, 1.261517, 0.000000, 0.000000
102.057194, 42.388249, 4.702224, 1.261449, 0.000000, 0.000000
102.157265, 42.418273, 4.796139, 1.261327, 0.000000, 0.000000
102.256662, 42.448105, 4.889420, 1.261261, 0.000000, 0.000000
102.355879, 42.481205, 4.992892, 1.261145, 0.000000, 0.000000
102.455607, 42.510894, 5.085640, 1.260869, 0.000000, 0.000000
102.555223, 42.540805, 5.178991, 1.260599, 0.000000, 0.000000
102.655368, 42.571218, 5.273831, 1.260286, 0.000000, 0.000000
102.754631, 42.601337, 5.367632, 1.259853, 0.000000, 0.000000
102.853838, 42.631032, 5.459969, 1.259392, 0.000000, 0.000000
102.953339, 42.661074, 5.553215, 1.258863, 0.000000, 0.000000
103.053152, 42.691285, 5.646798, 1.258209, 0.000000, 0.000000
103.152417, 42.721374, 5.739770, 1.257395, 0.000000, 0.000000
103.251996, 42.751988, 5.834087, 1.256546, 0.000000, 0.000000
103.351447, 42.782301, 5.927205, 1.255603, 0.000000, 0.000000
103.451158, 42.812529, 6.019735, 1.254439, 0.000000, 0.000000
103.550763, 42.842999, 6.112633, 1.253245, 0.000000, 0.000000
103.650773, 42.877031, 6.215935, 1.251770, 0.000000, 0.000000
103.750248, 42.904932, 6.300215, 1.250371, 0.000000, 0.000000
103.849389, 42.935802, 6.393032, 1.249033, 0.000000, 0.000000
103.948572, 42.970222, 6.495969, 1.247068, 0.000000, 0.000000
104.048069, 43.000870, 6.587018, 1.245079, 0.000000, 0.000000
104.147264, 43.032558, 6.680514, 1.243032, 0.000000, 0.000000
104.247312, 43.064380, 6.773768, 1.240805, 0.000000, 0.000000
104.347253, 43.095407, 6.864025, 1.238655, 0.000000, 0.000000
104.446780, 43.130429, 6.965143, 1.236012, 0.000000, 0.000000
104.546383, 43.162444, 7.056765, 1.233243, 0.000000, 0.000000
104.645694, 43.195025, 7.149149, 1.230290, 0.000000, 0.000000
104.744980, 43.231124, 7.250485, 1.226764, 0.000000, 0.000000
104.844388, 43.264295, 7.342544, 1.223087, 0.000000, 0.000000
104.943835, 43.297833, 7.434565, 1.219442, 0.000000, 0.000000
105.043026, 43.331692, 7.526366, 1.215383, 0.000000, 0.000000
105.142205, 43.366244, 7.618814, 1.210819, 0.000000, 0.000000
105.241559, 43.400580, 7.709417, 1.206190, 0.000000, 0.000000
105.340759, 43.435619, 7.800530, 1.201032, 0.000000, 0.000000
105.439986, 43.470838, 7.890657, 1.195460, 0.000000, 0.000000
105.539340, 43.506624, 7.980704, 1.189490, 0.000000, 0.000000
105.639443, 43.543566, 8.071992, 1.182972, 0.000000, 0.000000
105.739698, 43.581179, 8.163159, 1.175890, 0.000000, 0.000000
105.839025, 43.622668, 8.261547, 1.167466, 0.000000, 0.000000
105.939164, 43.661415, 8.351329, 1.159208, 0.000000, 0.000000
106.038353, 43.701257, 8.441469, 1.149815, 0.000000, 0.000000
106.138408, 43.741432, 8.529996, 1.139428, 0.000000, 0.000000
106.237771, 43.782214, 8.617307, 1.128134, 0.000000, 0.000000
106.336939, 43.825021, 8.706230, 1.116083, 0.000000, 0.000000
106.436648, 43.872794, 8.802093, 1.100665, 0.000000, 0.000000
106.536738, 43.918188, 8.889649, 1.083962, 0.000000, 0.000000
106.636347, 43.964870, 8.975824, 1.064293, 0.000000, 0.000000
106.736680, 44.012222, 9.059195, 1.044169, 0.000000, 0.000000
106.836062, 44.062344, 9.143250, 1.020919, 0.000000, 0.000000
106.936213, 44.115017, 9.226614, 0.992355, 0.000000, 0.000000
107.036131, 44.169501, 9.307306, 0.961399, 0.000000, 0.000000
107.135523, 44.232057, 9.392715, 0.914115, 0.000000, 0.000000
107.234725, 44.294030, 9.469367, 0.867359, 0.000000, 0.000000
107.334826, 44.360149, 9.542527, 0.802444, 0.000000, 0.000000
107.434024, 44.428964, 9.609152, 0.735169, 0.000000, 0.000000
107.533889, 44.497946, 9.667127, 0.661759, 0.000000, 0.000000
107.633527, 44.567271, 9.717182, 0.587605, 0.000000, 0.000000
107.733611, 44.633416, 9.757783, 0.512117, 0.000000, 0.000000
107.833132, 44.699810, 9.791679, 0.430716, 0.000000, 0.000000
107.932645, 44.759568, 9.816497, 0.355369, 0.000000, 0.000000
108.032847, 44.818862, 9.836006, 0.280191, 0.000000, 0.000000
108.132959, 44.885259, 9.852146, 0.196684, 0.000000, 0.000000
108.232571, 44.947067, 9.862065, 0.121903, 0.000000, 0.000000
108.331820, 45.010595, 9.867414, 0.046078, 0.000000, 0.000000
108.431657, 45.075351, 9.867916, -0.029619, 0.000000, 0.000000
108.531776, 45.143466, 9.863312, -0.105403, 0.000000, 0.000000
108.631304, 45.209769, 9.853790, -0.179930, 0.000000, 0.000000
108.731070, 45.276309, 9.839129, -0.253067, 0.000000, 0.000000
108.831098, 45.352229, 9.816063, -0.336255, 0.000000, 0.000000
108.930516, 45.421936, 9.788755, -0.410502, 0.000000, 0.000000
109.029901, 45.491341, 9.755383, -0.484705, 0.000000, 0.000000
109.129655, 45.566405, 9.712134, -0.559677, 0.000000, 0.000000
109.229111, 45.642576, 9.660297, -0.634252, 0.000000, 0.000000
109.329154, 45.718339, 9.600008, -0.709927, 0.000000, 0.000000
109.429226, 45.789185, 9.534797, -0.777458, 0.000000, 0.000000
109.529024, 45.856344, 9.464131, -0.841607, 0.000000, 0.000000
109.629029, 45.919291, 9.389820, -0.894487, 0.000000, 0.000000
109.728983, 45.979484, 9.310654, -0.944119, 0.000000, 0.000000
109.829121, 46.041108, 9.221347, -0.989552, 0.000000, 0.000000
109.928270, 46.092982, 9.138724, -1.030610, 0.000000, 0.000000
110.027519, 46.141244, 9.054828, -1.067026, 0.000000, 0.000000
110.126714, 46.187524, 8.967701, -1.097496, 0.000000, 0.000000
110.226240, 46.230043, 8.881883, -1.123645, 0.000000, 0.000000
110.326332, 46.271614, 8.792361, -1.147008, 0.000000, 0.000000
110.425671, 46.311607, 8.701173, -1.168040, 0.000000, 0.000000
110.524887, 46.348367, 8.612385, -1.187901, 0.000000, 0.000000
110.625014, 46.387532, 8.512320, -1.207435, 0.000000, 0.000000
110.724206, 46.421695, 8.420749, -1.220025, 0.000000, 0.000000
110.823448, 46.457732, 8.320327, -1.232102, 0.000000, 0.000000
110.923548, 46.490031, 8.227210, -1.240743, 0.000000, 0.000000
111.022834, 46.521405, 8.134570, -1.247845, 0.000000, 0.000000
111.122316, 46.551843, 8.042483, -1.255360, 0.000000, 0.000000
111.222448, 46.581877, 7.949639, -1.260065, 0.000000, 0.000000
111.322336, 46.612082, 7.854896, -1.263909, 0.000000, 0.000000
111.422054, 46.640962, 7.763264, -1.267012, 0.000000, 0.000000
111.521258, 46.670432, 7.669063, -1.268245, 0.000000, 0.000000
111.621447, 46.699790, 7.574826, -1.269168, 0.000000, 0.000000
111.720810, 46.728515, 7.482361, -1.269984, 0.000000, 0.000000
111.820263, 46.757280, 7.389570, -1.270461, 0.000000, 0.000000
111.920064, 46.786055, 7.296586, -1.270779, 0.000000, 0.000000
112.019233, 46.818123, 7.192859, -1.270898, 0.000000, 0.000000
112.119195, 46.846374, 7.101629, -1.270169, 0.000000, 0.000000
112.219319, 46.878270, 6.998886, -1.269353, 0.000000, 0.000000
112.319275, 46.907246, 6.905844, -1.268400, 0.000000, 0.000000
