# # Time [sec], X [m], Y [m], Theta [rad], LinVel [m/s], AngVel [rad/s]
54.200000, -7.883921, 3.848242, 5.375000, 1.000000, 0.100000
54.300000, -7.822010, 3.769711, 5.385000, 1.000000, 0.100000
54.400000, -7.759316, 3.691804, 5.395000, 1.000000, 0.100000
54.500000, -7.695847, 3.614528, 5.405000, 1.000000, 0.100000
54.600000, -7.631608, 3.537890, 5.415000, 1.000000, 0.100000
54.700000, -7.566606, 3.461898, 5.425000, 1.000000, 0.100000
54.800000, -7.500847, 3.386560, 5.435000, 1.000000, 0.100000
54.900000, -7.434339, 3.311884, 5.445000, 1.000000, 0.100000
55.000000, -7.367086, 3.237876, 5.455000, 1.000000, 0.100000
55.100000, -7.299097, 3.164544, 5.465000, 1.000000, 0.100000
55.200000, -7.230379, 3.091896, 5.475000, 1.000000, 0.100000
55.300000, -7.160937, 3.019939, 5.485000, 1.000000, 0.100000
55.400000, -7.090779, 2.948680, 5.495000, 1.000000, 0.100000
55.500000, -7.019912, 2.878126, 5.505000, 1.000000, 0.100000
55.600000, -6.948343, 2.808284, 5.515000, 1.000000, 0.100000
55.700000, -6.876079, 2.739161, 5.525000, 1.000000, 0.100000
55.800000, -6.803128, 2.670765, 5.535000, 1.000000, 0.100000
55.900000, -6.729496, 2.603101, 5.545000, 1.000000, 0.100000
56.000000, -6.655192, 2.536177, 5.555000, 1.000000, 0.100000
56.100000, -6.580221, 2.470000, 5.565000, 1.000000, 0.100000
56.200000, -6.504593, 2.404575, 5.575000, 1.000000, 0.100000
56.300000, -6.428315, 2.339910, 5.585000, 1.000000, 0.100000
56.400000, -6.351393, 2.276011, 5.595000, 1.000000, 0.100000
56.500000, -6.273837, 2.212884, 5.605000, 1.000000, 0.100000
56.600000, -6.195653, 2.150536, 5.615000, 1.000000, 0.100000
56.700000, -6.116849, 2.088973, 5.625000, 1.000000, 0.100000
56.800000, -6.037434, 2.028201, 5.635000, 1.000000, 0.100000
56.900000, -5.957415, 1.968227, 5.645000, 1.000000, 0.100000
57.000000, -5.876800, 1.909055, 5.655000, 1.000000, 0.100000
57.100000, -5.795598, 1.850693, 5.665000, 1.000000, 0.100000
57.200000, -5.713816, 1.793145, 5.675000, 1.000000, 0.100000
57.300000, -5.631463, 1.736418, 5.685000, 1.000000, 0.100000
57.400000, -5.548546, 1.680518, 5.695000, 1.000000, 0.100000
57.500000, -5.465075, 1.625449, 5.705000, 1.000000, 0.100000
57.600000, -5.381057, 1.571218, 5.715000, 1.000000, 0.100000
57.700000, -5.296501, 1.517830, 5.725000, 1.000000, 0.100000
57.800000, -5.211416, 1.465290, 5.735000, 1.000000, 0.100000
57.900000, -5.125809, 1.413603, 5.745000, 1.000000, 0.100000
58.000000, -5.039690, 1.362775, 5.755000, 1.000000, 0.100000
58.100000, -4.953067, 1.312811, 5.765000, 1.000000, 0.100000
58.200000, -4.865948, 1.263716, 5.775000, 1.000000, 0.100000
58.300000, -4.778343, 1.215494, 5.785000, 1.000000, 0.100000
58.400000, -4.690260, 1.168150, 5.795000, 1.000000, 0.100000
58.500000, -4.601708, 1.121690, 5.805000, 1.000000, 0.100000
58.600000, -4.512696, 1.076118, 5.815000, 1.000000, 0.100000
58.700000, -4.423233, 1.031438, 5.825000, 1.000000, 0.100000
58.800000, -4.333327, 0.987655, 5.835000, 1.000000, 0.100000
58.900000, -4.242988, 0.944773, 5.845000, 1.000000, 0.100000
59.000000, -4.152225, 0.902796, 5.855000, 1.000000, 0.100000
59.100000, -4.061046, 0.861730, 5.865000, 1.000000, 0.100000
59.200000, -3.969461, 0.821577, 5.875000, 1.000000, 0.100000
59.300000, -3.877480, 0.782342, 5.885000, 1.000000, 0.100000
59.400000, -3.785110, 0.744028, 5.895000, 1.000000, 0.100000
59.500000, -3.692363, 0.706641, 5.905000, 1.000000, 0.100000
59.600000, -3.599246, 0.670182, 5.915000, 1.000000, 0.100000
59.700000, -3.505769, 0.634657, 5.925000, 1.000000, 0.100000
59.800000, -3.411941, 0.600068, 5.935000, 1.000000, 0.100000
59.900000, -3.317772, 0.566419, 5.945000, 1.000000, 0.100000
60.000000, -3.223272, 0.533714, 5.955000, 1.000000, 0.100000
60.100000, -3.128449, 0.501955, 5.965000, 1.000000, 0.100000
60.200000, -3.033313, 0.471146, 5.975000, 1.000000, 0.100000
60.300000, -2.937874, 0.441290, 5.985000, 1.000000, 0.100000
60.400000, -2.842141, 0.412390, 5.995000, 1.000000, 0.100000
60.500000, -2.746124, 0.384448, 6.005000, 1.000000, 0.100000
60.600000, -2.649833, 0.357468, 6.015000, 1.000000, 0.100000
60.700000, -2.553276, 0.331452, 6.025000, 1.000000, 0.100000
60.800000, -2.456464, 0.306403, 6.035000, 1.000000, 0.100000
60.900000, -2.359406, 0.282324, 6.045000, 1.000000, 0.100000
61.000000, -2.262113, 0.259216, 6.055000, 1.000000, 0.100000
61.100000, -2.164593, 0.237082, 6.065000, 1.000000, 0.100000
61.200000, -2.066857, 0.215925, 6.075000, 1.000000, 0.100000
61.300000, -1.968914, 0.195746, 6.085000, 1.000000, 0.100000
61.400000, -1.870774, 0.176547, 6.095000, 1.000000, 0.100000
61.500000, -1.772447, 0.158331, 6.105000, 1.000000, 0.100000
61.600000, -1.673943, 0.141099, 6.115000, 1.000000, 0.100000
61.700000, -1.575272, 0.124853, 6.125000, 1.000000, 0.100000
61.800000, -1.476443, 0.109594, 6.135000, 1.000000, 0.100000
61.900000, -1.377466, 0.095324, 6.145000, 1.000000, 0.100000
62.000000, -1.278352, 0.082045, 6.155000, 1.000000, 0.100000
62.100000, -1.179110, 0.069758, 6.165000, 1.000000, 0.100000
62.200000, -1.079749, 0.058463, 6.175000, 1.000000, 0.100000
62.300000, -0.980281, 0.048163, 6.185000, 1.000000, 0.100000
62.400000, -0.880715, 0.038858, 6.195000, 1.000000, 0.100000
62.500000, -0.781061, 0.030549, 6.205000, 1.000000, 0.100000
62.600000, -0.681329, 0.023237, 6.215000, 1.000000, 0.100000
62.700000, -0.581528, 0.016923, 6.225000, 1.000000, 0.100000
62.800000, -0.481670, 0.011607, 6.235000, 1.000000, 0.100000
62.900000, -0.381763, 0.007290, 6.245000, 1.000000, 0.100000
63.000000, -0.281818, 0.003972, 6.255000, 1.000000, 0.100000
63.100000, -0.181845, 0.001653, 6.265000, 1.000000, 0.100000
63.200000, -0.081854, 0.000335, 6.275000, 1.000000, 0.100000
63.300000, 0.018146, 0.000016, 6.285000, 1.000000, 0.100000
